21,22,0.954545454545455,Irving Park,MenuPages
29,30,0.966666666666667,North Center,MenuPages
29,30,0.966666666666667,Ravenswood,MenuPages
21,23,0.91304347826087,Streeterville,MenuPages
22,23,0.956521739130435,Avondale,MenuPages
14,15,0.933333333333333,Greater Grand Crossing,MenuPages
8,9,0.888888888888889,Garfield Ridge,MenuPages
20,22,0.909090909090909,Andersonville,MenuPages
8,9,0.888888888888889,Dunning,MenuPages
22,23,0.956521739130435,Chinatown,MenuPages
20,23,0.869565217391304,Gold Coast,MenuPages
13,14,0.928571428571429,Humboldt Park,MenuPages
7,10,0.7,South Shore,MenuPages
18,18,1,Hyde Park,MenuPages
17,17,1,Bridgeport,MenuPages
6,6,1,New City,MenuPages
10,10,1,Brighton Park,MenuPages
13,14,0.928571428571429,Bucktown,MenuPages
15,16,0.9375,North Park,MenuPages
13,14,0.928571428571429,Near South Side,MenuPages
11,11,1,Jefferson Park,MenuPages
9,11,0.818181818181818,Auburn Gresham,MenuPages
13,13,1,West Park,MenuPages
5,5,1,West Lawn,MenuPages
7,8,0.875,Ashburn,MenuPages
11,11,1,Norwood Park,MenuPages
6,6,1,Gage Park,MenuPages
3,3,1,Clearing,MenuPages
16,16,1,Little Italy,MenuPages
5,5,1,Chatham,MenuPages
9,9,1,Archer Heights,MenuPages
5,6,0.833333333333333,Roseland,MenuPages
19,19,1,Roscoe Village,MenuPages
9,9,1,Beverly,MenuPages
8,8,1,Morgan Park,MenuPages
1,2,0.5,North Lawndale,MenuPages
5,5,1,O'Hare,MenuPages
3,3,1,McKinley Park,MenuPages
6,7,0.857142857142857,Lincoln Square,MenuPages
13,14,0.928571428571429,Old Town,MenuPages
4,4,1,Greektown,MenuPages
3,3,1,South Chicago,MenuPages
6,6,1,West Elsdon,MenuPages
3,4,0.75,Grand Boulevard,MenuPages
8,9,0.888888888888889,Edison Park,MenuPages
2,2,1,Englewood,MenuPages
2,2,1,Woodlawn,MenuPages
6,6,1,Tri-taylor,MenuPages
4,4,1,Hermosa,MenuPages
3,3,1,East Garfield Park,MenuPages
2,2,1,South Deering,MenuPages
3,3,1,East Side,MenuPages
3,3,1,Kenwood,MenuPages
2,2,1,West Pullman,MenuPages
3,3,1,Sauganash,MenuPages
2,2,1,Hegewisch,MenuPages
4,4,1,Forest Glen,MenuPages
3,3,1,Armour Square,MenuPages
19,19,1,Near North Side,DexKnows
27,30,0.9,Loop,DexKnows
42,46,0.91304347826087,Lakeview,DexKnows
56,58,0.96551724137931,West Town,DexKnows
38,39,0.974358974358974,Near West Side,DexKnows
45,46,0.978260869565217,Lincoln Park,DexKnows
43,45,0.955555555555556,Wicker Park,DexKnows
47,48,0.979166666666667,Depaul,DexKnows
59,62,0.951612903225806,West Ridge,DexKnows
55,55,1,Edgewater,DexKnows
56,60,0.933333333333333,Logan Square,DexKnows
55,60,0.916666666666667,Uptown,DexKnows
59,65,0.907692307692308,Belmont Cragin,DexKnows
67,72,0.930555555555556,Portage Park,DexKnows
54,57,0.947368421052632,Rogers Park,DexKnows
17,17,1,River North,DexKnows
74,75,0.986666666666667,Albany Park,DexKnows
70,72,0.972222222222222,Austin,DexKnows
51,53,0.962264150943396,Pilsen,DexKnows
33,38,0.868421052631579,West Loop,DexKnows
55,60,0.916666666666667,Irving Park,DexKnows
48,53,0.905660377358491,North Center,DexKnows
51,55,0.927272727272727,Ravenswood,DexKnows
6,11,0.545454545454545,Streeterville,DexKnows
51,53,0.962264150943396,Avondale,DexKnows
48,55,0.872727272727273,Greater Grand Crossing,DexKnows
50,60,0.833333333333333,Garfield Ridge,DexKnows
41,41,1,Andersonville,DexKnows
42,44,0.954545454545455,Dunning,DexKnows
45,45,1,Chinatown,DexKnows
25,25,1,Gold Coast,DexKnows
42,47,0.893617021276596,Humboldt Park,DexKnows
34,43,0.790697674418605,South Shore,DexKnows
32,35,0.914285714285714,Hyde Park,DexKnows
34,37,0.918918918918919,Bridgeport,DexKnows
36,41,0.878048780487805,New City,DexKnows
38,45,0.844444444444444,Brighton Park,DexKnows
30,30,1,Bucktown,DexKnows
36,38,0.947368421052632,North Park,DexKnows
24,28,0.857142857142857,Near South Side,DexKnows
28,32,0.875,Jefferson Park,DexKnows
40,42,0.952380952380952,Auburn Gresham,DexKnows
29,32,0.90625,West Park,DexKnows
33,36,0.916666666666667,West Lawn,DexKnows
26,30,0.866666666666667,Ashburn,DexKnows
26,30,0.866666666666667,Norwood Park,DexKnows
32,35,0.914285714285714,Gage Park,DexKnows
30,33,0.909090909090909,Clearing,DexKnows
18,24,0.75,Chatham,DexKnows
26,27,0.962962962962963,Archer Heights,DexKnows
30,32,0.9375,Roseland,DexKnows
21,22,0.954545454545455,Roscoe Village,DexKnows
21,28,0.75,West Englewood,DexKnows
26,29,0.896551724137931,Beverly,DexKnows
23,28,0.821428571428571,Morgan Park,DexKnows
26,28,0.928571428571429,North Lawndale,DexKnows
18,21,0.857142857142857,McKinley Park,DexKnows
20,23,0.869565217391304,Lincoln Square,DexKnows
4,4,1,Old Town,DexKnows
15,15,1,Greektown,DexKnows
22,22,1,South Chicago,DexKnows
17,23,0.739130434782609,West Elsdon,DexKnows
17,19,0.894736842105263,Grand Boulevard,DexKnows
12,15,0.8,West Garfield Park,DexKnows
18,19,0.947368421052632,Edison Park,DexKnows
13,15,0.866666666666667,Washington Heights,DexKnows
17,17,1,Englewood,DexKnows
8,10,0.8,Woodlawn,DexKnows
10,13,0.769230769230769,Tri-taylor,DexKnows
